Accident_year,Country,Urban/Rural,Speed_limit,Weather_condition,Road_surface,All_Accidents
2015,Wales,Rural,21-30 mph,Fog or mist,Wet or damp,4
2015,Wales,Rural,21-30 mph,Other,Dry,3
2015,Wales,Rural,21-30 mph,Other,Wet or damp,9
2015,Wales,Rural,21-30 mph,Other,Frost or ice,2
2015,Wales,Rural,31-40 mph,NaN,Dry,2
2015,Wales,Rural,31-40 mph,Fine no high winds,Dry,215
2015,Wales,Rural,31-40 mph,Fine no high winds,Wet or damp,43
2015,Wales,Rural,31-40 mph,Fine no high winds,Frost or ice,3
2015,Wales,Rural,31-40 mph,Raining no high winds,Wet or damp,51
2015,Wales,Rural,31-40 mph,Raining no high winds,Flood over 3cm. deep,1
2015,Wales,Rural,31-40 mph,Snowing no high winds,Wet or damp,1
2015,Wales,Rural,31-40 mph,Snowing no high winds,Snow,2
2015,Wales,Rural,31-40 mph,Fine + high winds,Dry,2
2015,Wales,Rural,31-40 mph,Raining + high winds,Wet or damp,12
2015,Wales,Rural,31-40 mph,Fog or mist,Wet or damp,1
2015,Wales,Rural,31-40 mph,Other,Dry,2
2015,Wales,Rural,31-40 mph,Other,Wet or damp,2
2015,Wales,Rural,31-40 mph,Other,Frost or ice,1
2015,Wales,Rural,41-50 mph,Fine no high winds,Dry,128
2015,Wales,Rural,41-50 mph,Fine no high winds,Wet or damp,18
2015,Wales,Rural,41-50 mph,Raining no high winds,Wet or damp,35
2015,Wales,Rural,41-50 mph,Raining no high winds,Frost or ice,1
2015,Wales,Rural,41-50 mph,Raining no high winds,Flood over 3cm. deep,1
2015,Wales,Rural,41-50 mph,Snowing no high winds,Snow,2
2015,Wales,Rural,41-50 mph,Fine + high winds,Dry,5
2015,Wales,Rural,41-50 mph,Fine + high winds,Wet or damp,2
2015,Wales,Rural,41-50 mph,Raining + high winds,Wet or damp,7
2015,Wales,Rural,41-50 mph,Fog or mist,Wet or damp,3
2015,Wales,Rural,41-50 mph,Other,Dry,1
2015,Wales,Rural,41-50 mph,Other,Wet or damp,4
2015,Wales,Rural,41-50 mph,Other,Frost or ice,1
2015,Wales,Rural,51-60 mph,NaN,Dry,4
2015,Wales,Rural,51-60 mph,NaN,Wet or damp,2
2015,Wales,Rural,51-60 mph,Fine no high winds,Dry,718
2015,Wales,Rural,51-60 mph,Fine no high winds,Wet or damp,184
2015,Wales,Rural,51-60 mph,Fine no high winds,Snow,1
2015,Wales,Rural,51-60 mph,Fine no high winds,Frost or ice,19
2015,Wales,Rural,51-60 mph,Fine no high winds,Flood over 3cm. deep,1
2015,Wales,Rural,51-60 mph,Raining no high winds,Dry,2
2015,Wales,Rural,51-60 mph,Raining no high winds,Wet or damp,253
2015,Wales,Rural,51-60 mph,Raining no high winds,Snow,1
2015,Wales,Rural,51-60 mph,Raining no high winds,Flood over 3cm. deep,3
2015,Wales,Rural,51-60 mph,Snowing no high winds,Snow,7
2015,Wales,Rural,51-60 mph,Snowing no high winds,Frost or ice,2
2015,Wales,Rural,51-60 mph,Fine + high winds,Dry,9
2015,Wales,Rural,51-60 mph,Fine + high winds,Wet or damp,12
2015,Wales,Rural,51-60 mph,Fine + high winds,Snow,1
2015,Wales,Rural,51-60 mph,Raining + high winds,Wet or damp,62
2015,Wales,Rural,51-60 mph,Snowing + high winds,Wet or damp,1
2015,Wales,Rural,51-60 mph,Snowing + high winds,Snow,2
2015,Wales,Rural,51-60 mph,Snowing + high winds,Frost or ice,3
2015,Wales,Rural,51-60 mph,Fog or mist,Dry,1
2015,Wales,Rural,51-60 mph,Fog or mist,Wet or damp,12
2015,Wales,Rural,51-60 mph,Other,Dry,5
2015,Wales,Rural,51-60 mph,Other,Wet or damp,19
2015,Wales,Rural,51-60 mph,Other,Frost or ice,10
2015,Wales,Rural,61-70 mph,Fine no high winds,Dry,106
2015,Wales,Rural,61-70 mph,Fine no high winds,Wet or damp,18
2015,Wales,Rural,61-70 mph,Raining no high winds,Wet or damp,36
2015,Wales,Rural,61-70 mph,Snowing no high winds,Snow,4
2015,Wales,Rural,61-70 mph,Fine + high winds,Dry,1
2015,Wales,Rural,61-70 mph,Raining + high winds,Wet or damp,12
2015,Wales,Rural,61-70 mph,Raining + high winds,Flood over 3cm. deep,2
2015,Wales,Rural,61-70 mph,Other,Wet or damp,1
2015,Wales,Rural,Motorway,NaN,Dry,1
2015,Wales,Rural,Motorway,NaN,Snow,1
2015,Wales,Rural,Motorway,Fine no high winds,Dry,85
2015,Wales,Rural,Motorway,Fine no high winds,Wet or damp,11
2015,Wales,Rural,Motorway,Raining no high winds,Wet or damp,29
2015,Wales,Rural,Motorway,Fine + high winds,Dry,5
2015,Wales,Rural,Motorway,Fine + high winds,Wet or damp,2
2015,Wales,Rural,Motorway,Raining + high winds,Wet or damp,10
2015,Wales,Rural,Motorway,Other,Dry,2
2015,Wales,Rural,Motorway,Other,Wet or damp,1
2015,Scotland,Urban,1-20 mph,NaN,Dry,2
2015,Scotland,Urban,1-20 mph,NaN,Wet or damp,2
2015,Scotland,Urban,1-20 mph,Fine no high winds,Dry,102
2015,Scotland,Urban,1-20 mph,Fine no high winds,Wet or damp,12
2015,Scotland,Urban,1-20 mph,Fine no high winds,Frost or ice,2
2015,Scotland,Urban,1-20 mph,Raining no high winds,Wet or damp,10
2015,Scotland,Urban,1-20 mph,Snowing no high winds,Wet or damp,1
2015,Scotland,Urban,1-20 mph,Snowing no high winds,Frost or ice,1
2015,Scotland,Urban,1-20 mph,Fine + high winds,Dry,4
2015,Scotland,Urban,1-20 mph,Raining + high winds,Wet or damp,5
2015,Scotland,Urban,1-20 mph,Snowing + high winds,Frost or ice,1
2015,Scotland,Urban,1-20 mph,Other,Dry,1
2015,Scotland,Urban,1-20 mph,Other,Wet or damp,2
2015,Scotland,Urban,1-20 mph,Other,Frost or ice,2
2015,Scotland,Urban,21-30 mph,NaN,NaN,2
2015,Scotland,Urban,21-30 mph,NaN,Dry,55
2015,Scotland,Urban,21-30 mph,NaN,Wet or damp,39
2015,Scotland,Urban,21-30 mph,NaN,Snow,1
2015,Scotland,Urban,21-30 mph,NaN,Frost or ice,1
2015,Scotland,Urban,21-30 mph,Fine no high winds,Dry,2360
2015,Scotland,Urban,21-30 mph,Fine no high winds,Wet or damp,527
2015,Scotland,Urban,21-30 mph,Fine no high winds,Snow,2
2015,Scotland,Urban,21-30 mph,Fine no high winds,Frost or ice,26
2015,Scotland,Urban,21-30 mph,Fine no high winds,Flood over 3cm. deep,2
2015,Scotland,Urban,21-30 mph,Raining no high winds,Dry,4
2015,Scotland,Urban,21-30 mph,Raining no high winds,Wet or damp,592
2015,Scotland,Urban,21-30 mph,Raining no high winds,Snow,4
2015,Scotland,Urban,21-30 mph,Raining no high winds,Frost or ice,3
2015,Scotland,Urban,21-30 mph,Raining no high winds,Flood over 3cm. deep,1
2015,Scotland,Urban,21-30 mph,Snowing no high winds,Wet or damp,12
2015,Scotland,Urban,21-30 mph,Snowing no high winds,Snow,16
2015,Scotland,Urban,21-30 mph,Snowing no high winds,Frost or ice,6
2015,Scotland,Urban,21-30 mph,Fine + high winds,Dry,40
2015,Scotland,Urban,21-30 mph,Fine + high winds,Wet or damp,33
2015,Scotland,Urban,21-30 mph,Fine + high winds,Frost or ice,1
2015,Scotland,Urban,21-30 mph,Raining + high winds,Dry,3
2015,Scotland,Urban,21-30 mph,Raining + high winds,Wet or damp,159
2015,Scotland,Urban,21-30 mph,Snowing + high winds,Wet or damp,2
2015,Scotland,Urban,21-30 mph,Snowing + high winds,Snow,3
2015,Scotland,Urban,21-30 mph,Snowing + high winds,Frost or ice,2
2015,Scotland,Urban,21-30 mph,Fog or mist,Dry,4
2015,Scotland,Urban,21-30 mph,Fog or mist,Wet or damp,5
2015,Scotland,Urban,21-30 mph,Other,Dry,10
2015,Scotland,Urban,21-30 mph,Other,Wet or damp,35
2015,Scotland,Urban,21-30 mph,Other,Snow,1
2015,Scotland,Urban,21-30 mph,Other,Frost or ice,9
2015,Scotland,Urban,31-40 mph,NaN,Dry,4
2015,Scotland,Urban,31-40 mph,Fine no high winds,Dry,154
2015,Scotland,Urban,31-40 mph,Fine no high winds,Wet or damp,52
2015,Scotland,Urban,31-40 mph,Fine no high winds,Snow,1
2015,Scotland,Urban,31-40 mph,Fine no high winds,Frost or ice,1
2015,Scotland,Urban,31-40 mph,Raining no high winds,Wet or damp,43
2015,Scotland,Urban,31-40 mph,Fine + high winds,Dry,8
2015,Scotland,Urban,31-40 mph,Fine + high winds,Wet or damp,1
2015,Scotland,Urban,31-40 mph,Raining + high winds,Wet or damp,14
2015,Scotland,Urban,31-40 mph,Other,Wet or damp,4
2015,Scotland,Urban,31-40 mph,Other,Frost or ice,1
2015,Scotland,Urban,41-50 mph,NaN,Dry,1
2015,Scotland,Urban,41-50 mph,Fine no high winds,Dry,47
2015,Scotland,Urban,41-50 mph,Fine no high winds,Wet or damp,14
2015,Scotland,Urban,41-50 mph,Raining no high winds,Wet or damp,20
2015,Scotland,Urban,41-50 mph,Snowing no high winds,Snow,1
2015,Scotland,Urban,41-50 mph,Snowing no high winds,Frost or ice,1
2015,Scotland,Urban,41-50 mph,Fine + high winds,Dry,2
2015,Scotland,Urban,41-50 mph,Fine + high winds,Wet or damp,1
2015,Scotland,Urban,41-50 mph,Raining + high winds,Wet or damp,3
2015,Scotland,Urban,41-50 mph,Raining + high winds,Flood over 3cm. deep,1
2015,Scotland,Urban,41-50 mph,Other,Snow,1
2015,Scotland,Urban,51-60 mph,Fine no high winds,Dry,41
2015,Scotland,Urban,51-60 mph,Fine no high winds,Wet or damp,9
2015,Scotland,Urban,51-60 mph,Raining no high winds,Wet or damp,15
2015,Scotland,Urban,51-60 mph,Snowing no high winds,Wet or damp,2
2015,Scotland,Urban,51-60 mph,Snowing no high winds,Snow,1
2015,Scotland,Urban,51-60 mph,Fine + high winds,Dry,1
2015,Scotland,Urban,51-60 mph,Fine + high winds,Wet or damp,1
2015,Scotland,Urban,51-60 mph,Raining + high winds,Wet or damp,3
2015,Scotland,Urban,61-70 mph,Fine no high winds,Dry,31
2015,Scotland,Urban,61-70 mph,Fine no high winds,Wet or damp,8
2015,Scotland,Urban,61-70 mph,Raining no high winds,Wet or damp,8
2015,Scotland,Urban,61-70 mph,Snowing no high winds,Wet or damp,1
2015,Scotland,Urban,61-70 mph,Raining + high winds,Wet or damp,2
2015,Scotland,Urban,61-70 mph,Snowing + high winds,Wet or damp,1
2015,Scotland,Urban,61-70 mph,Snowing + high winds,Snow,1
2015,Scotland,Urban,Motorway,NaN,Wet or damp,4
2015,Scotland,Urban,Motorway,NaN,Snow,1
2015,Scotland,Urban,Motorway,Fine no high winds,Dry,76
2015,Scotland,Urban,Motorway,Fine no high winds,Wet or damp,23
2015,Scotland,Urban,Motorway,Fine no high winds,Frost or ice,2
2015,Scotland,Urban,Motorway,Raining no high winds,Wet or damp,29
2015,Scotland,Urban,Motorway,Raining no high winds,Frost or ice,1
2015,Scotland,Urban,Motorway,Raining no high winds,Flood over 3cm. deep,1
2015,Scotland,Urban,Motorway,Snowing no high winds,Wet or damp,1
2015,Scotland,Urban,Motorway,Snowing no high winds,Snow,3
2015,Scotland,Urban,Motorway,Fine + high winds,Dry,1
2015,Scotland,Urban,Motorway,Fine + high winds,Wet or damp,2
2015,Scotland,Urban,Motorway,Raining + high winds,Wet or damp,7
2015,Scotland,Urban,Motorway,Snowing + high winds,Wet or damp,1
2015,Scotland,Urban,Motorway,Other,Snow,1
2015,Scotland,Urban,Motorway,Other,Frost or ice,1
2015,Scotland,Rural,1-20 mph,Fine no high winds,Dry,22
2015,Scotland,Rural,1-20 mph,Fine no high winds,Wet or damp,1
2015,Scotland,Rural,1-20 mph,Raining no high winds,Wet or damp,8
2015,Scotland,Rural,21-30 mph,NaN,Dry,12
2015,Scotland,Rural,21-30 mph,NaN,Wet or damp,4
2015,Scotland,Rural,21-30 mph,Fine no high winds,Dry,459
2015,Scotland,Rural,21-30 mph,Fine no high winds,Wet or damp,103
2015,Scotland,Rural,21-30 mph,Fine no high winds,Snow,2
2015,Scotland,Rural,21-30 mph,Fine no high winds,Frost or ice,10
2015,Scotland,Rural,21-30 mph,Raining no high winds,Dry,1
2015,Scotland,Rural,21-30 mph,Raining no high winds,Wet or damp,116
2015,Scotland,Rural,21-30 mph,Raining no high winds,Snow,1
2015,Scotland,Rural,21-30 mph,Raining no high winds,Frost or ice,1
2015,Scotland,Rural,21-30 mph,Raining no high winds,Flood over 3cm. deep,1
2015,Scotland,Rural,21-30 mph,Snowing no high winds,Wet or damp,3
2015,Scotland,Rural,21-30 mph,Snowing no high winds,Snow,6
2015,Scotland,Rural,21-30 mph,Snowing no high winds,Frost or ice,2
2015,Scotland,Rural,21-30 mph,Fine + high winds,Dry,12
2015,Scotland,Rural,21-30 mph,Fine + high winds,Wet or damp,5
2015,Scotland,Rural,21-30 mph,Raining + high winds,Wet or damp,23
2015,Scotland,Rural,21-30 mph,Snowing + high winds,Wet or damp,1
2015,Scotland,Rural,21-30 mph,Snowing + high winds,Frost or ice,2
2015,Scotland,Rural,21-30 mph,Fog or mist,Dry,2
2015,Scotland,Rural,21-30 mph,Fog or mist,Wet or damp,1
2015,Scotland,Rural,21-30 mph,Other,Dry,3
2015,Scotland,Rural,21-30 mph,Other,Wet or damp,3
2015,Scotland,Rural,21-30 mph,Other,Snow,1
2015,Scotland,Rural,21-30 mph,Other,Frost or ice,2
2015,Scotland,Rural,31-40 mph,NaN,Wet or damp,1
2015,Scotland,Rural,31-40 mph,Fine no high winds,Dry,103
2015,Scotland,Rural,31-40 mph,Fine no high winds,Wet or damp,38
2015,Scotland,Rural,31-40 mph,Fine no high winds,Snow,1
2015,Scotland,Rural,31-40 mph,Fine no high winds,Frost or ice,1
2015,Scotland,Rural,31-40 mph,Raining no high winds,Wet or damp,30
2015,Scotland,Rural,31-40 mph,Raining no high winds,Flood over 3cm. deep,1
2015,Scotland,Rural,31-40 mph,Snowing no high winds,Snow,4
2015,Scotland,Rural,31-40 mph,Fine + high winds,Dry,2
2015,Scotland,Rural,31-40 mph,Fine + high winds,Wet or damp,3
2015,Scotland,Rural,31-40 mph,Raining + high winds,Wet or damp,8
2015,Scotland,Rural,31-40 mph,Other,Dry,2
2015,Scotland,Rural,31-40 mph,Other,Wet or damp,1
2015,Scotland,Rural,41-50 mph,NaN,Dry,1
2015,Scotland,Rural,41-50 mph,NaN,Wet or damp,1
2015,Scotland,Rural,41-50 mph,Fine no high winds,Dry,55
2015,Scotland,Rural,41-50 mph,Fine no high winds,Wet or damp,21
2015,Scotland,Rural,41-50 mph,Raining no high winds,Dry,1
2015,Scotland,Rural,41-50 mph,Raining no high winds,Wet or damp,22
2015,Scotland,Rural,41-50 mph,Snowing no high winds,Wet or damp,1
2015,Scotland,Rural,41-50 mph,Snowing no high winds,Snow,2
2015,Scotland,Rural,41-50 mph,Fine + high winds,Dry,1
2015,Scotland,Rural,41-50 mph,Fine + high winds,Wet or damp,3
2015,Scotland,Rural,41-50 mph,Raining + high winds,Wet or damp,8
2015,Scotland,Rural,41-50 mph,Snowing + high winds,Snow,1
2015,Scotland,Rural,41-50 mph,Fog or mist,Dry,1
2015,Scotland,Rural,41-50 mph,Other,Dry,1
2015,Scotland,Rural,41-50 mph,Other,Wet or damp,5
2015,Scotland,Rural,41-50 mph,Other,Flood over 3cm. deep,1
2015,Scotland,Rural,51-60 mph,NaN,NaN,1
2015,Scotland,Rural,51-60 mph,NaN,Dry,7
2015,Scotland,Rural,51-60 mph,NaN,Wet or damp,3
2015,Scotland,Rural,51-60 mph,NaN,Snow,1
2015,Scotland,Rural,51-60 mph,NaN,Frost or ice,1
2015,Scotland,Rural,51-60 mph,Fine no high winds,Dry,965
2015,Scotland,Rural,51-60 mph,Fine no high winds,Wet or damp,382
2015,Scotland,Rural,51-60 mph,Fine no high winds,Snow,10
2015,Scotland,Rural,51-60 mph,Fine no high winds,Frost or ice,51
2015,Scotland,Rural,51-60 mph,Fine no high winds,Flood over 3cm. deep,6
2015,Scotland,Rural,51-60 mph,Raining no high winds,Dry,3
2015,Scotland,Rural,51-60 mph,Raining no high winds,Wet or damp,351
2015,Scotland,Rural,51-60 mph,Raining no high winds,Snow,2
2015,Scotland,Rural,51-60 mph,Raining no high winds,Frost or ice,4
2015,Scotland,Rural,51-60 mph,Raining no high winds,Flood over 3cm. deep,5
2015,Scotland,Rural,51-60 mph,Snowing no high winds,Wet or damp,4
2015,Scotland,Rural,51-60 mph,Snowing no high winds,Snow,27
2015,Scotland,Rural,51-60 mph,Snowing no high winds,Frost or ice,12
2015,Scotland,Rural,51-60 mph,Fine + high winds,Dry,26
2015,Scotland,Rural,51-60 mph,Fine + high winds,Wet or damp,27
2015,Scotland,Rural,51-60 mph,Fine + high winds,Snow,1
2015,Scotland,Rural,51-60 mph,Fine + high winds,Frost or ice,1
2015,Scotland,Rural,51-60 mph,Raining + high winds,Wet or damp,89
2015,Scotland,Rural,51-60 mph,Raining + high winds,Snow,1
2015,Scotland,Rural,51-60 mph,Raining + high winds,Flood over 3cm. deep,12
2015,Scotland,Rural,51-60 mph,Snowing + high winds,Wet or damp,2
2015,Scotland,Rural,51-60 mph,Snowing + high winds,Snow,24
2015,Scotland,Rural,51-60 mph,Snowing + high winds,Frost or ice,7
2015,Scotland,Rural,51-60 mph,Snowing + high winds,Flood over 3cm. deep,1
2015,Scotland,Rural,51-60 mph,Fog or mist,Dry,3
2015,Scotland,Rural,51-60 mph,Fog or mist,Wet or damp,12
2015,Scotland,Rural,51-60 mph,Fog or mist,Frost or ice,2
2015,Scotland,Rural,51-60 mph,Other,Dry,5
2015,Scotland,Rural,51-60 mph,Other,Wet or damp,24
2015,Scotland,Rural,51-60 mph,Other,Snow,1
2015,Scotland,Rural,51-60 mph,Other,Frost or ice,23
2015,Scotland,Rural,61-70 mph,Fine no high winds,Dry,102
2015,Scotland,Rural,61-70 mph,Fine no high winds,Wet or damp,39
2015,Scotland,Rural,61-70 mph,Fine no high winds,Snow,1
2015,Scotland,Rural,61-70 mph,Fine no high winds,Frost or ice,4
2015,Scotland,Rural,61-70 mph,Raining no high winds,Wet or damp,24
2015,Scotland,Rural,61-70 mph,Raining no high winds,Frost or ice,1
2015,Scotland,Rural,61-70 mph,Raining no high winds,Flood over 3cm. deep,1
2015,Scotland,Rural,61-70 mph,Snowing no high winds,Snow,6
2015,Scotland,Rural,61-70 mph,Snowing no high winds,Frost or ice,1
2015,Scotland,Rural,61-70 mph,Fine + high winds,Dry,3
2015,Scotland,Rural,61-70 mph,Fine + high winds,Wet or damp,2
2015,Scotland,Rural,61-70 mph,Raining + high winds,Wet or damp,12
2015,Scotland,Rural,61-70 mph,Raining + high winds,Flood over 3cm. deep,2
2015,Scotland,Rural,61-70 mph,Snowing + high winds,Snow,2
2015,Scotland,Rural,61-70 mph,Fog or mist,Wet or damp,3
2015,Scotland,Rural,61-70 mph,Fog or mist,Frost or ice,1
2015,Scotland,Rural,61-70 mph,Other,Frost or ice,4
2015,Scotland,Rural,Motorway,NaN,Dry,1
2015,Scotland,Rural,Motorway,NaN,Wet or damp,1
2015,Scotland,Rural,Motorway,Fine no high winds,Dry,125
2015,Scotland,Rural,Motorway,Fine no high winds,Wet or damp,38
2015,Scotland,Rural,Motorway,Fine no high winds,Snow,1
2015,Scotland,Rural,Motorway,Fine no high winds,Frost or ice,8
2015,Scotland,Rural,Motorway,Raining no high winds,Wet or damp,45
2015,Scotland,Rural,Motorway,Raining no high winds,Snow,1
2015,Scotland,Rural,Motorway,Raining no high winds,Flood over 3cm. deep,5
2015,Scotland,Rural,Motorway,Snowing no high winds,Wet or damp,1
2015,Scotland,Rural,Motorway,Snowing no high winds,Snow,4
2015,Scotland,Rural,Motorway,Snowing no high winds,Frost or ice,2
2015,Scotland,Rural,Motorway,Fine + high winds,Dry,3
2015,Scotland,Rural,Motorway,Fine + high winds,Wet or damp,5
2015,Scotland,Rural,Motorway,Raining + high winds,Wet or damp,20
2015,Scotland,Rural,Motorway,Raining + high winds,Frost or ice,1
2015,Scotland,Rural,Motorway,Snowing + high winds,Wet or damp,1
2015,Scotland,Rural,Motorway,Snowing + high winds,Snow,4
2015,Scotland,Rural,Motorway,Snowing + high winds,Frost or ice,1
2015,Scotland,Rural,Motorway,Fog or mist,Wet or damp,1
2015,Scotland,Rural,Motorway,Other,Wet or damp,2
2015,Scotland,Rural,Motorway,Other,Frost or ice,2
2016,England,Urban,NaN,NaN,NaN,1
2016,England,Urban,NaN,NaN,Dry,1
2016,England,Urban,NaN,NaN,Wet or damp,1
2016,England,Urban,NaN,Fine no high winds,Dry,15
2016,England,Urban,NaN,Fine no high winds,Wet or damp,3
2016,England,Urban,NaN,Raining no high winds,Wet or damp,2
2016,England,Urban,1-20 mph,NaN,NaN,25
2016,England,Urban,1-20 mph,NaN,Dry,106
2016,England,Urban,1-20 mph,NaN,Wet or damp,27
2016,England,Urban,1-20 mph,NaN,Oil or diesel,3
2016,England,Urban,1-20 mph,Fine no high winds,NaN,6
2016,England,Urban,1-20 mph,Fine no high winds,Dry,4489
2016,England,Urban,1-20 mph,Fine no high winds,Wet or damp,558
2016,England,Urban,1-20 mph,Fine no high winds,Frost or ice,37
2016,England,Urban,1-20 mph,Fine no high winds,Oil or diesel,1
2016,England,Urban,1-20 mph,Raining no high winds,NaN,2
2016,England,Urban,1-20 mph,Raining no high winds,Dry,6
2016,England,Urban,1-20 mph,Raining no high winds,Wet or damp,544
2016,England,Urban,1-20 mph,Raining no high winds,Frost or ice,1
2016,England,Urban,1-20 mph,Raining no high winds,Flood over 3cm. deep,1
2016,England,Urban,1-20 mph,Snowing no high winds,Wet or damp,2
2016,England,Urban,1-20 mph,Snowing no high winds,Snow,3
2016,England,Urban,1-20 mph,Snowing no high winds,Frost or ice,1
2016,England,Urban,1-20 mph,Fine + high winds,NaN,1
2016,England,Urban,1-20 mph,Fine + high winds,Dry,25
